Queries,,Model,Article1/Ranking,Article2/Ranking,Article3/Ranking,Article4/Ranking,Article5/Ranking,Article6/Ranking,Article7/Ranking,Article8/Ranking,Article9/Ranking,Article10/Ranking,Article11/Ranking,Article12/Ranking,Article13/Ranking,Article14/Ranking,Article15/Ranking,Article16/Ranking,Article17/Ranking,Article18/Ranking,Article19/Ranking,Article20/Ranking,Article21/Ranking,Article22/Ranking,Article23/Ranking,Article24/Ranking,"Non-parametric (Friedman, Nemenyi)","Non-parametric (Friedman, Nemenyi) (New)"
A faction of the Armed Forces of Gabon attempts a coup d'état.,5,Ensemble-model,0.47896407248874673,0.5310627190236125,0.5446176446406648,0.5262864141429006,0.5066247820389602,0.4773282388050611,0.35529176763651277,0.34079022670003123,0.3771527534875633,0.53018540963172,0.5266055258429416,0.3797852593543756,0.417454413112243,0.4719648404880986,0.46732701792601405,0.3455993535475952,0.42887349721942386,0.46306368537031045,0.4843816679922486,0.47163950139039146,0.3749434152617118,0.5214031629329801,0.28083427181177006,0.3668941230636145,0,0.30289028645264304
"Venezuela enters a presidential crisis as Juan Guaidó and the National Assembly declare incumbent President Nicolás Maduro ""illegitimate"".",0,Title,"(93, 'ms')","(99, 'ms')","(115699, 'en')","(8426, 'ta')","(6897, 'ta')","(3785, 'zh')","(90764, 'en')","(11761, 'zh')","(10262, 'zh')","(241, 'en')","(11618, 'ta')","(1391, 'ta')","(46454, 'en')","(24347, 'zh')","(8606, 'zh')","(10696, 'ta')","(387, 'ms')","(27758, 'zh')","(107829, 'en')","(10085, 'en')","(9517, 'ta')","(671, 'ms')","(483, 'ms')","(654, 'ms')",p=0.000255,p=0.000121
"Venezuela enters a presidential crisis as Juan Guaidó and the National Assembly declare incumbent President Nicolás Maduro ""illegitimate"".",1,BWE-Agg-Add,0.47883073149906735,0.4198043075495818,0.6200185447743439,0.44604649981588845,0.39845812177730344,0.5355804299877102,0.5883451531061009,0.4617032767125416,0.5182417567463914,0.5184595107117044,0.5448403099825633,0.5097319093299212,0.5698175467757032,0.5034351761690703,0.2892271154142168,0.46119235765949024,0.48079361834563744,0.4239881163195544,0.5528424052684183,0.5483245639120756,0.4433352999600681,0.43272654614837175,0.35292093943942277,0.470558786898892,0.5504387442728499,0.40593699528021
"Venezuela enters a presidential crisis as Juan Guaidó and the National Assembly declare incumbent President Nicolás Maduro ""illegitimate"".",2,BWE-Agg-IDF,0.4591649851682091,0.40825235533398735,0.606326867933266,0.4387985644121218,0.38388067982016666,0.5103886398434582,0.545144970000096,0.4442058947589547,0.46434122746187284,0.49501917774777376,0.5348334669273311,0.4847934904361768,0.5620200271347171,0.5257826917658519,0.22688444766619212,0.4299873779769294,0.4731591162992735,0.4026740078316738,0.5009107138025723,0.5203751860552368,0.4330599304957985,0.38184314512164624,0.32467593555366153,0.4356363235140998,0.0036834524157662576,0.0032532816703640397
"Venezuela enters a presidential crisis as Juan Guaidó and the National Assembly declare incumbent President Nicolás Maduro ""illegitimate"".",3,LASER,0.6856563270279132,0.7081523156562308,0.30565176926205373,0.14294839422718672,0.1467347854053507,0.6516673204357561,0.5850701589618975,0.6154132267135989,0.6354888194608432,0.6458962229987157,0.10320428839029254,0.387077503672528,0.3555121826591206,0.6638489647681789,0.6434049854426569,0.1735525624120536,0.6791089806419575,0.6006092414633017,0.581150325023473,0.2893972595044214,0.17392044168412496,0.6739147623587873,0.7100243699904204,0.6883925805825429,0.38238653368717673,0.27274424454750495
"Venezuela enters a presidential crisis as Juan Guaidó and the National Assembly declare incumbent President Nicolás Maduro ""illegitimate"".",4,LASER-meta,0.6487166837682757,0.6141604296857723,0.6369808746478202,0.5503366363654971,0.4893319484521908,0.6173552999526996,0.6137932578344614,0.6412044438872623,0.584558521813243,0.6365876102376832,0.5002611528986164,0.6027318853791666,0.6544398537991498,0.5464087910603203,0.5525389384004327,0.5702573753971356,0.5731577826623748,0.6521238579782964,0.4970115955737846,0.4741774531261092,0.45936040136568607,0.5856950676937346,0.5347326248545204,0.36073863214165375,0.06349126962420715,0.005411903660640482
"Venezuela enters a presidential crisis as Juan Guaidó and the National Assembly declare incumbent President Nicolás Maduro ""illegitimate"".",5,Ensemble-model,0.5712897981703952,0.5426671002263368,0.5278877682553631,0.37580681741365507,0.3396357997637558,0.5825276519952002,0.5856990112771607,0.5406544489759184,0.5579231073098526,0.5763515958692698,0.4031260173575791,0.4880513578845246,0.5219200645187919,0.5632239650368862,0.43751515209251207,0.3927422203510865,0.5570501672144976,0.5189100240765445,0.5418899800335661,0.45213322816538587,0.3649062427603625,0.527096083591058,0.49106923778992406,0.5077388631329256,0,0.3126535748412806
"Fuel thieves rupture a pipeline in Tlahuelilpan, Mexico, and a subsequent explosion kills at least 137 people and injures dozens more.",0,Title,"(672, 'ms')","(14610, 'zh')","(513, 'ms')","(96964, 'en')","(4322, 'ta')","(429, 'ms')","(47761, 'en')","(64317, 'en')","(26673, 'zh')","(11070, 'ta')","(23606, 'en')","(49862, 'zh')","(8245, 'ta')","(4259, 'ta')","(4969, 'zh')","(814, 'ta')","(13, 'ta')","(105113, 'en')","(951, 'ms')","(6710, 'zh')","(22840, 'zh')","(574, 'ms')","(47424, 'en')","(223, 'ms')",p=0.000009,p=0.000001
"Fuel thieves rupture a pipeline in Tlahuelilpan, Mexico, and a subsequent explosion kills at least 137 people and injures dozens more.",1,BWE-Agg-Add,0.2679353865433259,0.31369519096350534,0.49556559036843195,0.5457255991835341,0.5075793420286191,0.32965994409791655,0.41569631176465727,0.5996227690415777,0.41945813276792615,0.47932311836468805,0.5086112737249386,0.3143678699907031,0.49050670031578364,0.46946335706472675,0.34998154497451806,0.47363774864901975,0.4042183643632255,0.522003568753946,0.4807549228090216,0.29051195068643637,0.31589116181811183,0.32348518670895543,0.5548325826061047,0.3347775729352429,0.16635360131996296,0.017056469455136027
"Fuel thieves rupture a pipeline in Tlahuelilpan, Mexico, and a subsequent explosion kills at least 137 people and injures dozens more.",2,BWE-Agg-IDF,0.26665166799976114,0.3133231059246684,0.47948910904419845,0.5742084802554284,0.4964292747018615,0.33070362459895747,0.3978970358915036,0.637677866089049,0.47893045392702377,0.4993746452158447,0.5176569079557156,0.3208120134635274,0.49290382938318017,0.46255383033935904,0.34957180896986906,0.4678488807789447,0.4073316690272415,0.5389010521417862,0.5053299267238663,0.2862140462263522,0.2635072322449387,0.2916044266362741,0.5613215441153866,0.34510537863760277,0.24308718745344646,0.034241487269765766
"Fuel thieves rupture a pipeline in Tlahuelilpan, Mexico, and a subsequent explosion kills at least 137 people and injures dozens more.",3,LASER,0.6950331607133668,0.6568900279904435,0.737741771705205,0.659713439134103,0.1953649024336698,0.6891663074639359,0.4365777603052401,0.5705415856994754,0.6679803979893907,0.18361367809319515,0.6821592563916893,0.664206165447533,0.2591296435339944,0.19544889141903962,0.6769064296608103,0.19382713229869228,0.19672011785458074,0.5590021457835836,0.7101214655292635,0.6914584863821097,0.7012006111024008,0.7174443397525708,0.6468736573341427,0.6189904882448065,0.5115008266428729,0.056985865305176714
"Fuel thieves rupture a pipeline in Tlahuelilpan, Mexico, and a subsequent explosion kills at least 137 people and injures dozens more.",4,LASER-meta,0.5933586769954898,0.641436229984515,0.69182211634634,0.574649631825361,0.6405501448603488,0.6231980413348472,0.6805919341111959,0.6383510672618491,0.5855845334697741,0.5603669703992783,0.5395034965557834,0.6268386656214402,0.46018050522410603,0.5381167353126501,0.6532566944839361,0.5257270153805986,0.499164691257822,0.6455105394027711,0.6239701352764351,0.662769496124451,0.5926796739508304,0.6152593740922466,0.6002659149446641,0.5417513002738302,0.07905838458371767,0.0029095866295000008
"Fuel thieves rupture a pipeline in Tlahuelilpan, Mexico, and a subsequent explosion kills at least 137 people and injures dozens more.",5,Ensemble-model,0.4599406924045849,0.4813845074203472,0.6043836558337106,0.5898656019288087,0.43977685974090475,0.49555048103789867,0.4722855252703458,0.6047334191659307,0.5359732683911606,0.41089729272894243,0.5677879415618389,0.4820351678214786,0.41606127583662983,0.40076201870775463,0.5079199772021812,0.4000651132930453,0.3621286251351571,0.5604425850687426,0.5815012329115958,0.4836779470764002,0.4776962866385456,0.4940872478635644,0.5923144888343959,0.4623801209007169,0,0.8888065913404214
"Venezuelan presidential crisis: Thousands of people protest in favor of disputed interim President Juan Guaidó. Several people are killed, and President Maduro severs diplomatic ties with the United States.",0,Title,"(36987, 'zh')","(241, 'en')","(99, 'ms')","(654, 'ms')","(671, 'ms')","(50306, 'en')","(10696, 'ta')","(11618, 'ta')","(241, 'zh')","(11945, 'zh')","(26969, 'en')","(10246, 'ta')","(9517, 'ta')","(22595, 'zh')","(42880, 'en')","(9351, 'ta')","(7683, 'ta')","(67639, 'en')","(203, 'ms')","(483, 'ms')","(18969, 'zh')","(608, 'ms')","(33501, 'zh')","(90764, 'en')",p=0.014761,p=0.012474
"Venezuelan presidential crisis: Thousands of people protest in favor of disputed interim President Juan Guaidó. Several people are killed, and President Maduro severs diplomatic ties with the United States.",1,BWE-Agg-Add,0.529522855493366,0.5510392643322051,0.3232056091000233,0.5002231625274013,0.45487814410386407,0.6175493756306322,0.5513109322932956,0.5713356761519466,0.49768183502825103,0.4581415561595783,0.5753433406740628,0.5782176035375605,0.5012296687319655,0.534111765864666,0.6073908381354733,0.5047993904097701,0.5054481883718458,0.547335783791622,0.4291965804307077,0.3921279725784715,0.3255223214771475,0.47687269733691956,0.4267220353141185,0.6091301908455301,0.5451930608877742,0.44173702974956314
"Venezuelan presidential crisis: Thousands of people protest in favor of disputed interim President Juan Guaidó. Several people are killed, and President Maduro severs diplomatic ties with the United States.",2,BWE-Agg-IDF,0.48800190493997087,0.5069307494693526,0.30350739593288223,0.46822218249459435,0.4267009790271378,0.5745085097347246,0.5323005570734525,0.5658429650966967,0.4995438938851849,0.447113796008199,0.5490086007039504,0.5600303461373816,0.4987845497122119,0.5349069147154686,0.5834526272106153,0.4936634144680356,0.500483496793305,0.5258117943358179,0.4026226690118439,0.3671023489737475,0.2856521677110315,0.40960052309834966,0.44041374807389744,0.5623851726651347,0.01720180613179534,0.011815164806485215
"Venezuelan presidential crisis: Thousands of people protest in favor of disputed interim President Juan Guaidó. Several people are killed, and President Maduro severs diplomatic ties with the United States.",3,LASER,0.6789999839579973,0.6880425813718017,0.6945603213850318,0.7089607060516186,0.7349305310997719,0.3072181452551962,0.22468815560961505,0.1505824429795395,0.7095414627131487,0.7002362357594326,0.2907983295726975,0.2477308297085426,0.23050957240894188,0.6422763342338801,0.342731692556581,0.2077539705242109,0.23832964665415118,0.6505250918269737,0.5792801221683836,0.69419638917074,0.5838386546650135,0.7459819363776368,0.6954749244203929,0.6169200753331313,0.1761695228806458,0.10634713059894553
"Venezuelan presidential crisis: Thousands of people protest in favor of disputed interim President Juan Guaidó. Several people are killed, and President Maduro severs diplomatic ties with the United States.",4,LASER-meta,0.6024888832018347,0.6080163220753549,0.587809409573648,0.39952773824217286,0.5899893382056853,0.5127577019304222,0.5980468723988658,0.5088890180356734,0.5763898407940503,0.6381843851303292,0.454437700397985,0.6047786286280815,0.447685340022136,0.5935228210013227,0.6574604144395473,0.4097757888743216,0.15166184035331334,0.570490795466308,0.5582324868962604,0.521915307247755,0.5650621196697796,0.5653398603120954,0.56342968820016,0.6280725777178119,0.26143561009978455,0.06609949125969104
"Venezuelan presidential crisis: Thousands of people protest in favor of disputed interim President Juan Guaidó. Several people are killed, and President Maduro severs diplomatic ties with the United States.",5,Ensemble-model,0.582056998286046,0.5962517183505162,0.4835506063687155,0.5369916262966885,0.5607725063275064,0.4975663502608252,0.4606817034836698,0.4329464922215728,0.5767111809879906,0.564472970288986,0.46240817759199543,0.4825194297182412,0.4096754089572332,0.5782956277889256,0.5350642998572733,0.39573304603620924,0.35429157958348995,0.5792589049225331,0.4955140882392356,0.503988431649068,0.4440890860039485,0.5640142517165427,0.5361534685736107,0.6079083976915551,0,0.3740011835853151
"A mine tailings dam breaks in the Brazilian city of Brumadinho, in the state of Minas Gerais. At least 248 people are killed, with 22 missing.",0,Title,"(330, 'en')","(457, 'ms')","(10007, 'ta')","(8746, 'zh')","(16604, 'zh')","(2174, 'ta')","(48804, 'zh')","(104002, 'en')","(9303, 'zh')","(10560, 'ta')","(912, 'ms')","(513, 'ms')","(4465, 'ta')","(50, 'ms')","(851, 'ms')","(7662, 'en')","(3186, 'ta')","(6945, 'ta')","(22820, 'en')","(29426, 'zh')","(80519, 'en')","(9302, 'zh')","(18938, 'en')","(450, 'ms')",p=0.000472,p=0.000028
"A mine tailings dam breaks in the Brazilian city of Brumadinho, in the state of Minas Gerais. At least 248 people are killed, with 22 missing.",1,BWE-Agg-Add,0.6759212751397713,0.3616399213182565,0.5254812690605509,0.337152269836031,0.3445655068141457,0.48510578464245085,0.2731572063285547,0.5527126416281597,0.2983446325538483,0.43364735042542807,0.07231882235333467,0.34874204492183264,0.4617045954768663,0.17340756294423607,0.18298873209589986,0.5790101376835299,0.3921181540907391,0.267794784978952,0.6083260561545382,0.27169184183848016,0.615995486026006,0.28016989907871165,0.5825352144496804,0.18608064850817166,0.19662286265280476,0.10688809597321451
"A mine tailings dam breaks in the Brazilian city of Brumadinho, in the state of Minas Gerais. At least 248 people are killed, with 22 missing.",2,BWE-Agg-IDF,0.691172369278925,0.36017150889452726,0.5426589461863627,0.3612694261966877,0.35072280496647495,0.4971465597963836,0.28502374068403624,0.5273548309058019,0.313487064711075,0.43916549548396955,0.06980484073865406,0.35397902840816503,0.45122664252060996,0.15753195665419423,0.15649901787783202,0.559139695654442,0.42965532402468437,0.24538204909509465,0.5994721973691777,0.2612541452275597,0.556586768853735,0.2829905669126155,0.580161050643323,0.18597111558484553,0.07490984713644426,0.08105247002987424
"A mine tailings dam breaks in the Brazilian city of Brumadinho, in the state of Minas Gerais. At least 248 people are killed, with 22 missing.",3,LASER,0.3006899752521886,0.7187389685667783,0.20786901383991388,0.6795761205666898,0.6644072604007725,0.21010500078378244,0.6934042939590661,0.6325312394192254,0.7296630230425969,0.251662468754347,0.6127697640972621,0.6797259611813934,0.22156046090880682,0.6626337573185095,0.6494947933936067,0.38929851285028033,0.638016113608792,0.21324326525816523,0.40613589172619546,0.6535553732831041,0.42994792910650215,0.6605712777179911,0.3143604710289194,0.6898981133595544,0.7178183018468168,0.519183538286074
"A mine tailings dam breaks in the Brazilian city of Brumadinho, in the state of Minas Gerais. At least 248 people are killed, with 22 missing.",4,LASER-meta,0.6413699301735054,0.5563736203381439,0.6143438389307998,0.6057414763502259,0.6595125082735587,0.5905454223200819,0.6427618510242393,0.6111337761709088,0.6603283118649381,0.6081271635893021,0.44783165753410054,0.6699876532562185,0.599089118025618,0.47900900214342035,0.47807599120152944,0.6222352465437462,0.568739444571197,0.5965265776238168,0.6277408508026606,0.5882201108007361,0.5711561460663482,0.555351548879617,0.6362977229306547,0.68190658063931,0.010648988363934091,0.00020098321447493156
"A mine tailings dam breaks in the Brazilian city of Brumadinho, in the state of Minas Gerais. At least 248 people are killed, with 22 missing.",5,Ensemble-model,0.5599119088006271,0.5065849479440747,0.45166744325153296,0.4965819157255877,0.5037740446914951,0.4264717794293663,0.4740618209434285,0.5841713436198863,0.5015224308956648,0.41548139210793344,0.30785995924668375,0.5123805273899965,0.41630312302369593,0.3775985973887267,0.3766532684652387,0.5282122278048784,0.5065169447021772,0.31406716152526176,0.5507706269591265,0.4470368464637271,0.5423988598537095,0.448861296556071,0.5132911751336118,0.4352709296586025,0,0.29267491249636224
"The U.S. Justice Department charges Chinese tech firm Huawei with multiple counts of fraud, raising U.S.–China tensions.",0,Title,"(87855, 'en')","(148, 'ms')","(191, 'ms')","(314, 'ms')","(8682, 'zh')","(5918, 'ta')","(8068, 'ta')","(10506, 'ta')","(19451, 'zh')","(40356, 'zh')","(45720, 'zh')","(4059, 'ta')","(11156, 'zh')","(11707, 'ta')","(12046, 'ta')","(32691, 'zh')","(70826, 'en')","(89164, 'en')","(108049, 'en')","(167, 'ms')","(342, 'ms')","(47692, 'en')","(24104, 'en')","(474, 'ms')",p=0.000018,p=0.000003
"The U.S. Justice Department charges Chinese tech firm Huawei with multiple counts of fraud, raising U.S.–China tensions.",1,BWE-Agg-Add,0.6031709911026811,0.3673495757385321,0.3587508091194853,0.359222631404557,0.34337855272468204,0.5314972611057229,0.4790888972728195,0.4517421485084961,0.4103268666535317,0.3646209265300722,0.3896145629275012,0.43315548983017127,0.3361060062914209,0.49980802834673393,0.47255613279757513,0.41799055573831734,0.5323642234124616,0.5189176028769859,0.5725801405251352,0.3759192737196165,0.3140394171155343,0.5230144765166588,0.5662663428087522,0.35247268823140654,0.337909889479196,0.22634350962767552
"The U.S. Justice Department charges Chinese tech firm Huawei with multiple counts of fraud, raising U.S.–China tensions.",2,BWE-Agg-IDF,0.5862689905067495,0.3509773323695814,0.33612455120419077,0.34812410628605656,0.32489244328632205,0.5418309709086556,0.46959345226743443,0.45864179112772974,0.3919517433084415,0.33859101654172097,0.3849755989180523,0.43616337805767236,0.2952014716377253,0.4953644852189043,0.4821049274998031,0.406471943638587,0.5163009873297079,0.468635496440707,0.5345119979316958,0.36395580075392575,0.3166524569497818,0.5095364864928611,0.5314009018666269,0.364356566054507,0.09866018620403552,0.11513166526932767
